,1st_committer,committers
131,ben04.li,"['ben04.li', 'crossoverJie', 'Skyward', 'lixuanbin', 'cloud.huang', 'Louis Mills', 'jie.tian', '薛珂', 'DiamondYuan', 'Robin.G', 'qudongfang', 'chenxushao', 'calvin.xiao', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
132,crossoverJie,"['crossoverJie', 'gitviscode', 'GuoLei Sun', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
133,Skyward,"['Skyward', 'lixuanbin', 'cloud.huang', 'Louis Mills', 'jie.tian', '薛珂', 'DiamondYuan', 'Robin.G', 'qudongfang', 'chenxushao', 'calvin.xiao', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
134,lixuanbin,"['lixuanbin', 'cloud.huang', 'Louis Mills', 'jie.tian', '薛珂', 'DiamondYuan', 'Robin.G', 'qudongfang', 'chenxushao', 'calvin.xiao', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
135,cloud.huang,"['cloud.huang', '小马哥', 'caogu.wyp@alibaba-inc.com', 'universefeeler', 'LoadChange', 'gqxie', 'Zhen Tang', 'mercyblitz', 'hxy1991', 'xiaochun.xxc', 'anjia0532', 'crystonesc', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
136,Louis Mills,"['Louis Mills', 'jie.tian', '薛珂', 'DiamondYuan', 'Robin.G', 'qudongfang', 'chenxushao', 'calvin.xiao', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
137,jie.tian,"['jie.tian', '薛珂', 'DiamondYuan', 'Robin.G', 'qudongfang', 'chenxushao', 'calvin.xiao', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
138,薛珂,"['薛珂', 'DiamondYuan', 'Robin.G', 'qudongfang', 'chenxushao', 'calvin.xiao', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
139,DiamondYuan,"['DiamondYuan', 'Robin.G', 'qudongfang', 'chenxushao', 'calvin.xiao', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
140,Robin.G,"['Robin.G', 'qudongfang', 'chenxushao', 'calvin.xiao', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
141,qudongfang,"['qudongfang', 'chenxushao', 'calvin.xiao', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
142,chenxushao,"['chenxushao', 'calvin.xiao', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
143,calvin.xiao,"['calvin.xiao', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
144,xcaspar,"['xcaspar', 'jasonjoo2010', 'Forever杨', '子矜', 'wangjunwei87', 'guonanjun', 'giegie', 'bitonly', 'waveng', 'Eric Zhao', '李豪', 'huaifeng', 'Carpenter Lee', 'format', 'leitao', 'Shalti', '逅弈', 'Jason Song', 'Arlmls', 'kimmking', 'moon tiger', 'Yuanqing Luo', 'kexianjun', 'Zhe Jiang', 'refactormachine', 'kangyl', 'nick.tan', 'cdfive', 'Allen Sun', 'yfh0918', 'shannon312', 'Young Hu', 'yizhenqiang', 'xg1907', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
145,jasonjoo2010,"['jasonjoo2010', 'Forever杨', '子矜', 'wangjunwei87', 'guonanjun', 'giegie', 'bitonly', 'waveng', 'Eric Zhao', '李豪', 'huaifeng', 'Carpenter Lee', 'format', 'leitao', 'Shalti', '逅弈', 'Jason Song', 'Arlmls', 'kimmking', 'moon tiger', 'Yuanqing Luo', 'kexianjun', 'Zhe Jiang', 'refactormachine', 'kangyl', 'nick.tan', 'cdfive', 'Allen Sun', 'yfh0918', 'shannon312', 'Young Hu', 'yizhenqiang', 'xg1907', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
146,Forever杨,"['Forever杨', '子矜', 'wangjunwei87', 'guonanjun', 'giegie', 'bitonly', 'waveng', 'Eric Zhao', '李豪', 'huaifeng', 'Carpenter Lee', 'format', 'leitao', 'Shalti', '逅弈', 'Jason Song', 'Arlmls', 'kimmking', 'moon tiger', 'Yuanqing Luo', 'kexianjun', 'Zhe Jiang', 'refactormachine', 'kangyl', 'nick.tan', 'cdfive', 'Allen Sun', 'yfh0918', 'shannon312', 'Young Hu', 'yizhenqiang', 'xg1907', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
147,子矜,"['子矜', 'wangjunwei87', 'guonanjun', 'giegie', 'bitonly', 'waveng', 'Eric Zhao', '李豪', 'huaifeng', 'Carpenter Lee', 'format', 'leitao', 'Shalti', '逅弈', 'Jason Song', 'Arlmls', 'kimmking', 'moon tiger', 'Yuanqing Luo', 'kexianjun', 'Zhe Jiang', 'refactormachine', 'kangyl', 'nick.tan', 'cdfive', 'Allen Sun', 'yfh0918', 'shannon312', 'Young Hu', 'yizhenqiang', 'xg1907', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
148,wangjunwei87,"['wangjunwei87', 'guonanjun', 'giegie', 'bitonly', 'waveng', 'Eric Zhao', '李豪', 'huaifeng', 'Carpenter Lee', 'format', 'leitao', 'Shalti', '逅弈', 'Jason Song', 'Arlmls', 'kimmking', 'moon tiger', 'Yuanqing Luo', 'kexianjun', 'Zhe Jiang', 'refactormachine', 'kangyl', 'nick.tan', 'cdfive', 'Allen Sun', 'yfh0918', 'shannon312', 'Young Hu', 'yizhenqiang', 'xg1907', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
149,guonanjun,"['guonanjun', 'giegie', 'bitonly', 'waveng', 'Eric Zhao', '李豪', 'huaifeng', 'Carpenter Lee', 'format', 'leitao', 'Shalti', '逅弈', 'Jason Song', 'Arlmls', 'kimmking', 'moon tiger', 'Yuanqing Luo', 'kexianjun', 'Zhe Jiang', 'refactormachine', 'kangyl', 'nick.tan', 'cdfive', 'Allen Sun', 'yfh0918', 'shannon312', 'Young Hu', 'yizhenqiang', 'xg1907', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
150,giegie,"['giegie', 'bitonly', 'waveng', 'Eric Zhao', '李豪', 'huaifeng', 'Carpenter Lee', 'format', 'leitao', 'Shalti', '逅弈', 'Jason Song', 'Arlmls', 'kimmking', 'moon tiger', 'Yuanqing Luo', 'kexianjun', 'Zhe Jiang', 'refactormachine', 'kangyl', 'nick.tan', 'cdfive', 'Allen Sun', 'yfh0918', 'shannon312', 'Young Hu', 'yizhenqiang', 'xg1907', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
151,bitonly,"['bitonly', 'waveng', 'Eric Zhao', '李豪', 'huaifeng', 'Carpenter Lee', 'format', 'leitao', 'Shalti', '逅弈', 'Jason Song', 'Arlmls', 'kimmking', 'moon tiger', 'Yuanqing Luo', 'kexianjun', 'Zhe Jiang', 'refactormachine', 'kangyl', 'nick.tan', 'cdfive', 'Allen Sun', 'yfh0918', 'shannon312', 'Young Hu', 'yizhenqiang', 'xg1907', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
152,waveng,"['waveng', 'Eric Zhao', '李豪', 'huaifeng', 'Carpenter Lee', 'format', 'leitao', 'Shalti', '逅弈', 'Jason Song', 'Arlmls', 'kimmking', 'moon tiger', 'Yuanqing Luo', 'kexianjun', 'Zhe Jiang', 'refactormachine', 'kangyl', 'nick.tan', 'cdfive', 'Allen Sun', 'yfh0918', 'shannon312', 'Young Hu', 'yizhenqiang', 'xg1907', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
153,Eric Zhao,"['Eric Zhao', '李豪', 'huaifeng', 'Carpenter Lee', 'format', 'leitao', 'Shalti', '逅弈', 'Jason Song', 'Arlmls', 'kimmking', 'moon tiger', 'Yuanqing Luo', 'kexianjun', 'Zhe Jiang', 'refactormachine', 'kangyl', 'nick.tan', 'cdfive', 'Allen Sun', 'yfh0918', 'shannon312', 'Young Hu', 'yizhenqiang', 'xg1907', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
